Артикул;Наименование;ТИП;стиль;"МРЦ руб";"цвет арматуры";"цвет абажура";"материал арматуры";"материал абажура";"цвет встройки";"цвет кабеля/цепи";производитель;цоколь;напряжение;"мощность ламп";"степень защиты";"кол-во ламп";диаметр;"диаметр абажура/плафона";ширина;высота;"диапазон регулировки min-max";коллекция;фото;вес;Количество
"LDP 6857 BK+GD";"Подвесной светильник Lumina Deco Zonda LDP 6857 BK+GD";Светильники;Лофт;5400;черный;черный;металл;металл;черный;черный;"Lumina Deco";E27;220-240;40;IP20;1;310;310;;180;"300 - 1100";ZONDA;"https://luminadecoshop.ru/23932/podvesnoj-svetilnik-lumina-deco-zonda-ldp-6857-bkgd.jpg;https://luminadecoshop.ru/25248/podvesnoj-svetilnik-lumina-deco-zonda-ldp-6857-bkgd.jpg;https://luminadecoshop.ru/25249/podvesnoj-svetilnik-lumina-deco-zonda-ldp-6857-bkgd.jpg;https://luminadecoshop.ru/25250/podvesnoj-svetilnik-lumina-deco-zonda-ldp-6857-bkgd.jpg;https://luminadecoshop.ru/25863/podvesnoj-svetilnik-lumina-deco-zonda-ldp-6857-bkgd.jpg";2;1
"LDP 7933 BK";"Подвесной светильник Lumina Deco Bagsy LDP 7933 BK";Светильники;"Современный, Лофт";4300;"черный, золотой";"черный, золотой";металл;металл;черный;черный;"Lumina Deco";E27;220-240;40;IP20;1;260;260;;300;"350 - 1200";"BAGSY ";"https://luminadecoshop.ru/24137/podvesnoj-svetilnik-lumina-deco-bagsy-ldp-7933-bk.jpg;https://luminadecoshop.ru/25256/podvesnoj-svetilnik-lumina-deco-bagsy-ldp-7933-bk.jpg;https://luminadecoshop.ru/25257/podvesnoj-svetilnik-lumina-deco-bagsy-ldp-7933-bk.jpg;https://luminadecoshop.ru/25258/podvesnoj-svetilnik-lumina-deco-bagsy-ldp-7933-bk.jpg;https://luminadecoshop.ru/25895/podvesnoj-svetilnik-lumina-deco-bagsy-ldp-7933-bk.jpg";3;8
"LDP 7933 WT";"Подвесной светильник Lumina Deco Bagsy LDP 7933 WT";Светильники;"Современный, Лофт";4300;"белый, золотой";"белый, золотой";металл;металл;белый;белый;"Lumina Deco";E27;220-240;40;IP20;1;260;260;;300;"350 - 1200";"BAGSY ";"https://luminadecoshop.ru/24138/podvesnoj-svetilnik-lumina-deco-bagsy-ldp-7933-wt.jpg;https://luminadecoshop.ru/25259/podvesnoj-svetilnik-lumina-deco-bagsy-ldp-7933-wt.jpg;https://luminadecoshop.ru/25260/podvesnoj-svetilnik-lumina-deco-bagsy-ldp-7933-wt.jpg;https://luminadecoshop.ru/25261/podvesnoj-svetilnik-lumina-deco-bagsy-ldp-7933-wt.jpg;https://luminadecoshop.ru/25893/podvesnoj-svetilnik-lumina-deco-bagsy-ldp-7933-wt.jpg";3;14
"LDP 6857 WT+GD";"Подвесной светильник Lumina Deco Zonda LDP 6857 WT+GD";Новинки;Лофт;5400;белый;белый;металл;металл;белый;белый;"Lumina Deco";E27;220-240;40;IP20;1;310;310;;180;"300 - 1100";ZONDA;"https://luminadecoshop.ru/26845/podvesnoj-svetilnik-lumina-deco-zonda-ldp-6857-wtgd.jpg;https://luminadecoshop.ru/26846/podvesnoj-svetilnik-lumina-deco-zonda-ldp-6857-wtgd.jpg;https://luminadecoshop.ru/26847/podvesnoj-svetilnik-lumina-deco-zonda-ldp-6857-wtgd.jpg;https://luminadecoshop.ru/26848/podvesnoj-svetilnik-lumina-deco-zonda-ldp-6857-wtgd.jpg;https://luminadecoshop.ru/26849/podvesnoj-svetilnik-lumina-deco-zonda-ldp-6857-wtgd.jpg";3;3
"LDP 7930 WT";"Подвесной светильник Lumina Deco Kugar LDP 7930 WT";Светильники;"Современный, Лофт";4300;"белый, золотой";"белый, золотой";металл;металл;белый;белый;"Lumina Deco";E27;220-240;40;IP20;1;335;335;;300;"350 - 1100";"KUGAR ";"https://luminadecoshop.ru/23537/podvesnoj-svetilnik-lumina-deco-kugar-ldp-7930-wt.jpg;https://luminadecoshop.ru/25268/podvesnoj-svetilnik-lumina-deco-kugar-ldp-7930-wt.jpg;https://luminadecoshop.ru/25269/podvesnoj-svetilnik-lumina-deco-kugar-ldp-7930-wt.jpg;https://luminadecoshop.ru/25394/podvesnoj-svetilnik-lumina-deco-kugar-ldp-7930-wt.jpg";3;8
"LDP 7901 BK";"Подвесной светильник Lumina Deco Derby LDP 7901 BK";Светильники;"Современный, Скандинавский";4050;черный;черный;"металл, пластик";"металл, пластик";черный;черный;"Lumina Deco";E27;220-240;40;IP20;1;200;200;;300;"370 - 1100";"DERBY ";"https://luminadecoshop.ru/25378/podvesnoj-svetilnik-lumina-deco-derby-ldp-7901-bk.jpg;https://luminadecoshop.ru/25382/podvesnoj-svetilnik-lumina-deco-derby-ldp-7901-bk.jpg;https://luminadecoshop.ru/25383/podvesnoj-svetilnik-lumina-deco-derby-ldp-7901-bk.jpg;https://luminadecoshop.ru/25384/podvesnoj-svetilnik-lumina-deco-derby-ldp-7901-bk.jpg;https://luminadecoshop.ru/25878/podvesnoj-svetilnik-lumina-deco-derby-ldp-7901-bk.jpg";3;9
"LDP 7901 WT";"Подвесной светильник Lumina Deco Derby LDP 7901 WT";Светильники;"Современный, Скандинавский";4050;белый;белый;"металл, пластик";"металл, пластик";белый;белый;"Lumina Deco";E27;220-240;40;IP20;1;200;200;;300;"370 - 1100";"DERBY ";"https://luminadecoshop.ru/25385/podvesnoj-svetilnik-lumina-deco-derby-ldp-7901-wt.jpg;https://luminadecoshop.ru/25386/podvesnoj-svetilnik-lumina-deco-derby-ldp-7901-wt.jpg;https://luminadecoshop.ru/25877/podvesnoj-svetilnik-lumina-deco-derby-ldp-7901-wt.jpg";3;27
"LDP 7808 SL";"Подвесной светильник Lumina Deco Saggi LDP 7808 SL";Светильники;"Современный, Индустриальный";8200;серебряный;серебряный;металл;металл;серебряный;прозрачный;"Lumina Deco";E27;220-240;40;IP20;1;450;450;;270;"350 - 1100";"SAGGI ";"https://luminadecoshop.ru/25397/podvesnoj-svetilnik-lumina-deco-saggi-ldp-7808-sl.jpg;https://luminadecoshop.ru/25398/podvesnoj-svetilnik-lumina-deco-saggi-ldp-7808-sl.jpg;https://luminadecoshop.ru/25875/podvesnoj-svetilnik-lumina-deco-saggi-ldp-7808-sl.jpg";3;9
"LDP 7788-500 RD";"Подвесной светильник Lumina Deco Bellmaria LDP 7788-500 RD";Светильники;Современный;18250;красный;"белый, красный";"металл, стекло";"металл, стекло";хром;прозрачный;"Lumina Deco";E27;220-240;40;IP20;4;550;550;;250;"300 - 1300";BELLMARIA;"https://luminadecoshop.ru/24069/podvesnoj-svetilnik-lumina-deco-bellmaria-ldp-7788-500-rd.jpg;https://luminadecoshop.ru/25438/podvesnoj-svetilnik-lumina-deco-bellmaria-ldp-7788-500-rd.jpg;https://luminadecoshop.ru/25439/podvesnoj-svetilnik-lumina-deco-bellmaria-ldp-7788-500-rd.jpg;https://luminadecoshop.ru/25868/podvesnoj-svetilnik-lumina-deco-bellmaria-ldp-7788-500-rd.jpg";"10 ";2
"LDP 6862-350 BK";"Подвесной светильник Lumina Deco Arigio LDP 6862-350 BK";Светильники;"Индустриальный, Лофт";7700;черный;черный;металл;металл;черный;черный;"Lumina Deco";E27;220-240;40;IP20;1;350;350;;230;"250 - 1100";ARIGIO;"https://luminadecoshop.ru/25443/podvesnoj-svetilnik-lumina-deco-arigio-ldp-6862-350-bk.jpg;https://luminadecoshop.ru/25444/podvesnoj-svetilnik-lumina-deco-arigio-ldp-6862-350-bk.jpg;https://luminadecoshop.ru/25445/podvesnoj-svetilnik-lumina-deco-arigio-ldp-6862-350-bk.jpg;https://luminadecoshop.ru/25446/podvesnoj-svetilnik-lumina-deco-arigio-ldp-6862-350-bk.jpg;https://luminadecoshop.ru/25734/podvesnoj-svetilnik-lumina-deco-arigio-ldp-6862-350-bk.jpg";3;14
"LDP 7788-500 BK";"Подвесной светильник Lumina Deco Bellmaria LDP 7788-500 BK";Светильники;Современный;18250;черный;"черный, белый";"металл, стекло";"металл, стекло";хром;прозрачный;"Lumina Deco";E27;220-240;40;IP20;4;550;550;;250;"300 - 1300";BELLMARIA;"https://luminadecoshop.ru/23004/podvesnoj-svetilnik-lumina-deco-bellmaria-ldp-7788-500-bk.jpg;https://luminadecoshop.ru/24068/podvesnoj-svetilnik-lumina-deco-bellmaria-ldp-7788-500-bk.jpg;https://luminadecoshop.ru/25447/podvesnoj-svetilnik-lumina-deco-bellmaria-ldp-7788-500-bk.jpg;https://luminadecoshop.ru/25448/podvesnoj-svetilnik-lumina-deco-bellmaria-ldp-7788-500-bk.jpg";"10 ";1
"LDP 6862-450 BK";"Подвесной светильник Lumina Deco Arigio LDP 6862-450 BK";Светильники;"Индустриальный, Лофт";10300;черный;черный;металл;металл;черный;черный;"Lumina Deco";E27;220-240;40;IP20;1;450;450;;270;"350 - 1150";ARIGIO;"https://luminadecoshop.ru/23525/podvesnoj-svetilnik-lumina-deco-arigio-ldp-6862-450-bk.jpg;https://luminadecoshop.ru/25451/podvesnoj-svetilnik-lumina-deco-arigio-ldp-6862-450-bk.jpg;https://luminadecoshop.ru/25452/podvesnoj-svetilnik-lumina-deco-arigio-ldp-6862-450-bk.jpg;https://luminadecoshop.ru/25739/podvesnoj-svetilnik-lumina-deco-arigio-ldp-6862-450-bk.jpg";"4 ";21
"LDP 7754-A R.GD";"Подвесной светильник Lumina Deco Bafido LDP 7754-A R.GD";Светильники;"Современный, Скандинавский";2500;"розовое золото";"розовое золото";"металл, дерево";"металл, дерево";розово-золотой;черный;"Lumina Deco";E27;220-240;40;IP20;1;190;190;;270;"350 - 1100";"BAFIDO ";"https://luminadecoshop.ru/25476/podvesnoj-svetilnik-lumina-deco-bafido-ldp-7754-a-rgd.jpg;https://luminadecoshop.ru/25480/podvesnoj-svetilnik-lumina-deco-bafido-ldp-7754-a-rgd.jpg;https://luminadecoshop.ru/25481/podvesnoj-svetilnik-lumina-deco-bafido-ldp-7754-a-rgd.jpg;https://luminadecoshop.ru/25912/podvesnoj-svetilnik-lumina-deco-bafido-ldp-7754-a-rgd.jpg";3;1
"LDP 7712-A BK";"Подвесной светильник Lumina Deco Foggi LDP 7712-A BK";Светильники;"Современный, Индустриальный, Лофт";4550;"черный, золотой";"черный, золотой";алюминий;алюминий;черный;черный;"Lumina Deco";E27;220-240;40;IP20;1;185;185;;380;"400 - 1200";"FOGGI ";"https://luminadecoshop.ru/24074/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-a-bk.jpg;https://luminadecoshop.ru/24472/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-a-bk.jpg;https://luminadecoshop.ru/25487/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-a-bk.jpg;https://luminadecoshop.ru/25488/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-a-bk.jpg;https://luminadecoshop.ru/25489/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-a-bk.jpg;https://luminadecoshop.ru/25490/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-a-bk.jpg;https://luminadecoshop.ru/25763/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-a-bk.jpg";2;18
"LDP 7712-A WT";"Подвесной светильник Lumina Deco Foggi LDP 7712-A WT";Светильники;"Современный, Индустриальный, Лофт";4550;"белый, золотой";"белый, золотой";алюминий;алюминий;белый;белый;"Lumina Deco";E27;220-240;40;IP20;1;185;185;;380;"400 - 1200";"FOGGI ";"https://luminadecoshop.ru/24075/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-a-wt.jpg;https://luminadecoshop.ru/25491/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-a-wt.jpg;https://luminadecoshop.ru/25492/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-a-wt.jpg;https://luminadecoshop.ru/25760/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-a-wt.jpg";2;56
"LDP 7712-B BK";"Подвесной светильник Lumina Deco Foggi LDP 7712-B BK";Светильники;"Современный, Индустриальный, Лофт";4550;"черный, золотой";"черный, золотой";алюминий;алюминий;черный;черный;"Lumina Deco";E27;220-240;40;IP20;1;230;230;;330;"380 - 1150";"FOGGI ";"https://luminadecoshop.ru/25493/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-b-bk.jpg;https://luminadecoshop.ru/25494/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-b-bk.jpg;https://luminadecoshop.ru/25500/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-b-bk.jpg;https://luminadecoshop.ru/25562/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-b-bk.jpg;https://luminadecoshop.ru/25764/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-b-bk.jpg";2;110
"LDP 7227 WT";"Подвесной светильник Lumina Deco Morrate LDP 7227 WT";Светильники;Современный;5300;белый;белый;металл;стекло;серебряный;прозрачный;"Lumina Deco";E14;220-240;40;IP20;1;110;110;;400;"450 - 1200";;"https://luminadecoshop.ru/22188/podvesnoj-svetilnik-lumina-deco-morrate-ldp-7227-wt.jpg;https://luminadecoshop.ru/22768/podvesnoj-svetilnik-lumina-deco-morrate-ldp-7227-wt.jpg;https://luminadecoshop.ru/23246/podvesnoj-svetilnik-lumina-deco-morrate-ldp-7227-wt.jpg";2;3
"LDP 7712-B WT";"Подвесной светильник Lumina Deco Foggi LDP 7712-B WT";Светильники;"Современный, Индустриальный, Лофт";4550;"белый, золотой";"белый, золотой";алюминий;алюминий;белый;белый;"Lumina Deco";E27;220-240;40;IP20;1;230;230;-;330;"380 - 1150";"FOGGI ";"https://luminadecoshop.ru/25508/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-b-wt.jpg;https://luminadecoshop.ru/25509/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-b-wt.jpg;https://luminadecoshop.ru/25512/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-b-wt.jpg;https://luminadecoshop.ru/25519/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-b-wt.jpg;https://luminadecoshop.ru/25761/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-b-wt.jpg";2;178
"LDP 7712-C BK";"Подвесной светильник Lumina Deco Foggi LDP 7712-C BK";Светильники;"Современный, Индустриальный, Лофт";4550;"черный, золотой";"черный, золотой";алюминий;алюминий;черный;черный;"Lumina Deco";E27;220-240;40;IP20;1;350;350;;170;"250 - 1150";"FOGGI ";"https://luminadecoshop.ru/23979/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-c-bk.jpg;https://luminadecoshop.ru/25523/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-c-bk.jpg;https://luminadecoshop.ru/25524/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-c-bk.jpg;https://luminadecoshop.ru/25565/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-c-bk.jpg;https://luminadecoshop.ru/25765/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-c-bk.jpg";2;151
"LDP 7712-C WT";"Подвесной светильник Lumina Deco Foggi LDP 7712-C WT";Светильники;"Современный, Индустриальный, Лофт";4550;"белый, золотой";"белый, золотой";алюминий;алюминий;белый;белый;"Lumina Deco";E27;220-240;40;IP20;1;350;350;-;170;"250 - 1150";"FOGGI ";"https://luminadecoshop.ru/24076/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-c-wt.jpg;https://luminadecoshop.ru/25525/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-c-wt.jpg;https://luminadecoshop.ru/25526/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-c-wt.jpg;https://luminadecoshop.ru/25544/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-c-wt.jpg;https://luminadecoshop.ru/25762/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-c-wt.jpg";2;158
"LDP 7712-3 BK";"Подвесной светильник Lumina Deco Foggi LDP 7712-3 BK";Светильники;"Современный, Индустриальный, Лофт";14200;черный;черный;алюминий;алюминий;черный;черный;"Lumina Deco";E27;220-240;40;IP20;3;;;600;400;"450 - 1100";"FOGGI ";"https://luminadecoshop.ru/25551/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-3-bk.jpg;https://luminadecoshop.ru/25552/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-3-bk.jpg;https://luminadecoshop.ru/25553/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-3-bk.jpg;https://luminadecoshop.ru/25574/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-3-bk.jpg;https://luminadecoshop.ru/25936/podvesnoj-svetilnik-lumina-deco-foggi-ldp-7712-3-bk.jpg";6;14
"LDP 7532 BK";"Подвесной светильник Lumina Deco Vicci LDP 7532 BK";Светильники;Современный;7750;"черный, серебряный";"черный, серебряный";"металл, алюминий";"металл, алюминий";черный;черный;"Lumina Deco";E27;220-240;40;IP20;1;300;300;;340;" 400 - 1100";"VICCI ";"https://luminadecoshop.ru/22264/podvesnoj-svetilnik-lumina-deco-vicci-ldp-7532-bk.jpg;https://luminadecoshop.ru/22265/podvesnoj-svetilnik-lumina-deco-vicci-ldp-7532-bk.jpg;https://luminadecoshop.ru/25910/podvesnoj-svetilnik-lumina-deco-vicci-ldp-7532-bk.jpg";5;1
"LDP 7520 SL+WT";"Подвесной светильник Lumina Deco Vittorio LDP 7520 SL+WT";Светильники;Современный;6050;серебряный;серебряный;металл;металл;серебряный;прозрачный;"Lumina Deco";E27;220-240;40;IP20;1;350;350;;340;"360 - 1300";VITTORIO;"https://luminadecoshop.ru/22274/podvesnoj-svetilnik-lumina-deco-vittorio-ldp-7520-slwt.jpg;https://luminadecoshop.ru/22275/podvesnoj-svetilnik-lumina-deco-vittorio-ldp-7520-slwt.jpg;https://luminadecoshop.ru/22276/podvesnoj-svetilnik-lumina-deco-vittorio-ldp-7520-slwt.jpg;https://luminadecoshop.ru/22294/podvesnoj-svetilnik-lumina-deco-vittorio-ldp-7520-slwt.jpg;https://luminadecoshop.ru/25918/podvesnoj-svetilnik-lumina-deco-vittorio-ldp-7520-slwt.jpg";3;2
"LDP 7504-250 BK";"Подвесной светильник Lumina Deco Rayo LDP 7504-250 BK";Светильники;Современный;5950;черный;черный;металл;металл;черный;черный;"Lumina Deco";E27;220-240;40;IP20;1;250;250;;300;"350 - 1100";RAYO;"https://luminadecoshop.ru/22283/podvesnoj-svetilnik-lumina-deco-rayo-ldp-7504-250-bk.jpg;https://luminadecoshop.ru/22288/podvesnoj-svetilnik-lumina-deco-rayo-ldp-7504-250-bk.jpg;https://luminadecoshop.ru/22289/podvesnoj-svetilnik-lumina-deco-rayo-ldp-7504-250-bk.jpg;https://luminadecoshop.ru/25800/podvesnoj-svetilnik-lumina-deco-rayo-ldp-7504-250-bk.jpg";3;2
"LDP 710-300 WT";"Подвесной светильник Lumina Deco Ettore LDP 710-300 WT";Светильники;Лофт;21950;хром;белый;металл;стекло;хром;хром;"Lumina Deco";E27;220-240;40;IP20;1;330;330;;380;"500 - 1500";ETTORE;"https://luminadecoshop.ru/22347/podvesnoj-svetilnik-lumina-deco-ettore-ldp-710-300-wt.jpg;https://luminadecoshop.ru/22348/podvesnoj-svetilnik-lumina-deco-ettore-ldp-710-300-wt.jpg;https://luminadecoshop.ru/22349/podvesnoj-svetilnik-lumina-deco-ettore-ldp-710-300-wt.jpg;https://luminadecoshop.ru/25843/podvesnoj-svetilnik-lumina-deco-ettore-ldp-710-300-wt.jpg";"5,5 ";2
"LDW 8810-1 SL";"Бра Lumina Deco Venisia LDW 8810-1 SL";Бра;Классический;4700;"серебряный, хром";белый;"металл, хрусталь, ткань";ткань;хром;хром;"Lumina Deco";E14;220-240;40;IP20;1;;140;200;350;;VENISIA;"https://luminadecoshop.ru/28272/bra-lumina-deco-venisia-ldw-8810-1-sl.jpg;https://luminadecoshop.ru/28341/bra-lumina-deco-venisia-ldw-8810-1-sl.jpg;https://luminadecoshop.ru/28342/bra-lumina-deco-venisia-ldw-8810-1-sl.jpg";2,5;8
"LDW 8810-2 SL";"Бра Lumina Deco Venisia LDW 8810-2 SL";Бра;Классический;9500;"серебряный, хром";серебряный;"металл, хрусталь, ткань";ткань;хром;;"Lumina Deco";E14;220-240;40;IP20;2;;140;360;420;;VENISIA;"https://luminadecoshop.ru/28273/bra-lumina-deco-venisia-ldw-8810-2-sl.jpg;https://luminadecoshop.ru/28343/bra-lumina-deco-venisia-ldw-8810-2-sl.jpg;https://luminadecoshop.ru/28344/bra-lumina-deco-venisia-ldw-8810-2-sl.jpg";"4 ";22
