Артикул;Наименование;ТИП;стиль;"МРЦ руб";"цвет арматуры";"цвет абажура";"материал арматуры";"материал абажура";"цвет встройки";"цвет кабеля/цепи";производитель;цоколь;напряжение;"мощность ламп";"степень защиты";"кол-во ламп";диаметр;"диаметр абажура/плафона";ширина;высота;"диапазон регулировки min-max";коллекция;фото;вес;Количество
"LDW 1029-1 CHR";"Бра Lumina Deco Veroni LDW 1029-1 CHR";Бра;Современный;7920;хром;"прозрачный, хром";"металл, стекло";стекло;хром;прозрачный;"Lumina Deco";G9;220-240;40;IP20;1;150;150;200;200;;VERONI;"https://luminadecoshop.ru/22284/bra-lumina-deco-veroni-ldw-1029-1-chr.jpg;https://luminadecoshop.ru/24822/bra-lumina-deco-veroni-ldw-1029-1-chr.jpg;https://luminadecoshop.ru/24823/bra-lumina-deco-veroni-ldw-1029-1-chr.jpg";2;2
"LDP 1215-200 WT+GD";"Подвесной светильник Lumina Deco Sorento LDP 1215-200 WT+GD";Светильники;Современный;12720;"белый, золотой";белый;металл;стекло;золотой;черный;"Lumina Deco";E27;220-240;40;IP20;1;200;200;;500;"500 - 1300";SORENTO;"https://luminadecoshop.ru/24824/podvesnoj-svetilnik-lumina-deco-sorento-ldp-1215-200-wtgd.jpg;https://luminadecoshop.ru/24825/podvesnoj-svetilnik-lumina-deco-sorento-ldp-1215-200-wtgd.jpg;https://luminadecoshop.ru/24826/podvesnoj-svetilnik-lumina-deco-sorento-ldp-1215-200-wtgd.jpg;https://luminadecoshop.ru/27426/podvesnoj-svetilnik-lumina-deco-sorento-ldp-1215-200-wtgd.jpg;https://luminadecoshop.ru/27427/podvesnoj-svetilnik-lumina-deco-sorento-ldp-1215-200-wtgd.jpg";2;51
"LDP 1213 GY+GD";"Подвесной светильник Lumina Deco Bolena LDP 1213 GY+GD";Светильники;"Индустриальный, Лофт";9720;"бронза, дымчатый серый";"темно серый";"металл, стекло";стекло;бронза;черный;"Lumina Deco";E27;220-240;40;IP20;1;120;120;;240;"300 - 1200";BOLENA;"https://luminadecoshop.ru/24830/podvesnoj-svetilnik-lumina-deco-bolena-ldp-1213-gygd.jpg;https://luminadecoshop.ru/24831/podvesnoj-svetilnik-lumina-deco-bolena-ldp-1213-gygd.jpg;https://luminadecoshop.ru/24832/podvesnoj-svetilnik-lumina-deco-bolena-ldp-1213-gygd.jpg";2;10
"LDP 6833-200 WT+GD";"Подвесной светильник Lumina Deco Signia LDP 6833-200 WT+GD";Светильники;Современный;18840;"белый, бронза";белый;металл;стекло;бронза;черный;"Lumina Deco";E27;220-240;40;IP20;1;200;200;240;260;"300 - 1200";SIGNIA;"https://luminadecoshop.ru/22452/podvesnoj-svetilnik-lumina-deco-signia-ldp-6833-200-wtgd.jpg;https://luminadecoshop.ru/24833/podvesnoj-svetilnik-lumina-deco-signia-ldp-6833-200-wtgd.jpg;https://luminadecoshop.ru/24834/podvesnoj-svetilnik-lumina-deco-signia-ldp-6833-200-wtgd.jpg";2,5;4
"LDP 6833-250 WT+GD";"Подвесной светильник Lumina Deco Signia LDP 6833-250 WT+GD";Светильники;Современный;21480;бронза;белый;металл;стекло;бронза;черный;"Lumina Deco";E27;220-240;40;IP20;1;250;250;280;300;"350 - 1200";SIGNIA;"https://luminadecoshop.ru/22453/podvesnoj-svetilnik-lumina-deco-signia-ldp-6833-250-wtgd.jpg;https://luminadecoshop.ru/24835/podvesnoj-svetilnik-lumina-deco-signia-ldp-6833-250-wtgd.jpg;https://luminadecoshop.ru/24836/podvesnoj-svetilnik-lumina-deco-signia-ldp-6833-250-wtgd.jpg";3;1
"LDP 6830 MD";"Подвесной светильник Lumina Deco Pontina LDP 6830 MD";Светильники;"Современный, Лофт";17760;бронза;"прозрачный, бронза";металл;"металл, стекло";бронза;черный;"Lumina Deco";E27;220-240;40;IP20;1;250;250;;340;"400 - 1300";PONTINA;"https://luminadecoshop.ru/24847/podvesnoj-svetilnik-lumina-deco-pontina-ldp-6830-md.jpg;https://luminadecoshop.ru/24848/podvesnoj-svetilnik-lumina-deco-pontina-ldp-6830-md.jpg;https://luminadecoshop.ru/24849/podvesnoj-svetilnik-lumina-deco-pontina-ldp-6830-md.jpg;https://luminadecoshop.ru/24850/podvesnoj-svetilnik-lumina-deco-pontina-ldp-6830-md.jpg;https://luminadecoshop.ru/24851/podvesnoj-svetilnik-lumina-deco-pontina-ldp-6830-md.jpg";3;6
"LDP 6849-320 CHR";"Подвесной светильник Lumina Deco Ascona LDP 6849-320 CHR";Светильники;"Современный, Лофт";19680;хром;хром;металл;металл;хром;черный;"Lumina Deco";E27;220-240;40;IP20;1;320;320;;340;"400 - 1200";ASCONA;"https://luminadecoshop.ru/24853/podvesnoj-svetilnik-lumina-deco-ascona-ldp-6849-320-chr.jpg;https://luminadecoshop.ru/25179/podvesnoj-svetilnik-lumina-deco-ascona-ldp-6849-320-chr.jpg";2;4
"LDP 6037-6 BK+GD";"Подвесной светильник Lumina Deco Romina LDP 6037-6 BK+GD";Люстры;Современный;32280;"черный, бронза";черный;металл;пластик;бронза;черный;"Lumina Deco";E14;220-240;40;IP20;6;950;;950;900;;ROMINA;"https://luminadecoshop.ru/24887/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-bkgd.jpg;https://luminadecoshop.ru/24888/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-bkgd.jpg;https://luminadecoshop.ru/24889/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-bkgd.jpg;https://luminadecoshop.ru/24890/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-bkgd.jpg";6;1
"LDP 6037-6 WT+BK";"Подвесной светильник Lumina Deco Romina LDP 6037-6 WT+BK";Люстры;Современный;32280;белый;белый;металл;пластик;черный;черный;"Lumina Deco";E14;220-240;40;IP20;6;950;;950;900;;ROMINA;"https://luminadecoshop.ru/24891/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-wtbk.jpg;https://luminadecoshop.ru/24892/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-wtbk.jpg;https://luminadecoshop.ru/24893/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-wtbk.jpg;https://luminadecoshop.ru/25298/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-wtbk.jpg";6;1
"LDP 1224-8 CHR";"Подвесная люстра Lumina Deco Vigatto LDP 1224-8 CHR";Люстры;"Классический, Индустриальный, Лофт";93240;хром;"белый, прозрачный";металл;стекло;хром;"прозрачный, хром";"Lumina Deco";E27;220-240;40;IP20;8;600;;;720;"750 - 1600";VIGATTO;"https://luminadecoshop.ru/24902/podvesnaya-lyustra-lumina-deco-vigatto-ldp-1224-8-chr.jpg;https://luminadecoshop.ru/24904/podvesnaya-lyustra-lumina-deco-vigatto-ldp-1224-8-chr.jpg;https://luminadecoshop.ru/24905/podvesnaya-lyustra-lumina-deco-vigatto-ldp-1224-8-chr.jpg;https://luminadecoshop.ru/24906/podvesnaya-lyustra-lumina-deco-vigatto-ldp-1224-8-chr.jpg";;3
"LDP 1224-4 CHR";"Подвесная люстра Lumina Deco Vigatto LDP 1224-4 CHR";Люстры;"Классический, Индустриальный, Лофт";63960;хром;"белый, прозрачный";металл;стекло;хром;"прозрачный, хром";"Lumina Deco";E27;220-240;40;IP20;4;470;;;640;"700 - 1500";VIGATTO;"https://luminadecoshop.ru/22413/podvesnaya-lyustra-lumina-deco-vigatto-ldp-1224-4-chr.jpg;https://luminadecoshop.ru/24907/podvesnaya-lyustra-lumina-deco-vigatto-ldp-1224-4-chr.jpg;https://luminadecoshop.ru/24908/podvesnaya-lyustra-lumina-deco-vigatto-ldp-1224-4-chr.jpg";;1
"LDP 8014-3+3 BK+AK";"Подвесная люстра Lumina Deco Modesco LDP 8014-3+3 BK+AK";Люстры;"Индустриальный, Лофт";66120;"атласная латунь";бронза;"акрил, металл";металл;серебряный;"серебряный, прозрачный";"Lumina Deco";E27;220-240;40;IP20;6;480;;;600;"650 - 1400";MODESCO;"https://luminadecoshop.ru/24909/podvesnaya-lyustra-lumina-deco-modesco-ldp-8014-33-bkak.jpg;https://luminadecoshop.ru/24910/podvesnaya-lyustra-lumina-deco-modesco-ldp-8014-33-bkak.jpg";"7 ";3
"LDP 1223-8 CHR";"Подвесная люстра Lumina Deco Quadrato LDP 1223-8 CHR";Люстры;"Классический, Индустриальный, Лофт";98640;хром;"белый, прозрачный";металл;стекло;хром;"прозрачный, хром";"Lumina Deco";E27;220-240;40;IP20;8;410;;;840;"900 - 1600";QUADRATO;"https://luminadecoshop.ru/24912/podvesnaya-lyustra-lumina-deco-quadrato-ldp-1223-8-chr.jpg;https://luminadecoshop.ru/24913/podvesnaya-lyustra-lumina-deco-quadrato-ldp-1223-8-chr.jpg;https://luminadecoshop.ru/25972/podvesnaya-lyustra-lumina-deco-quadrato-ldp-1223-8-chr.jpg";"12 ";4
"LDP 8010-6 F.GD";"Подвесная люстра Lumina Deco Montego LDP 8010-6 F.GD";Люстры;Современный;77520;золотой;белый;"стекло, металл";стекло;золотой;"прозрачный, золотой";"Lumina Deco";E14;220-240;40;IP20;6;540;;540;580;"600 - 1200";MONTEGO;"https://luminadecoshop.ru/24920/podvesnaya-lyustra-lumina-deco-montego-ldp-8010-6-fgd.jpg;https://luminadecoshop.ru/25420/podvesnaya-lyustra-lumina-deco-montego-ldp-8010-6-fgd.jpg";"12 ";2
"LDP 8010-8 F.GD";"Подвесная люстра Lumina Deco Montego LDP 8010-8 F.GD";Люстры;Современный;101520;золотой;белый;"металл, стекло";стекло;золотой;"прозрачный, золотой";"Lumina Deco";E14;220-240;40;IP20;8;800;;800;600;"650 - 1300";MONTEGO;"https://luminadecoshop.ru/24921/podvesnaya-lyustra-lumina-deco-montego-ldp-8010-8-fgd.jpg;https://luminadecoshop.ru/24922/podvesnaya-lyustra-lumina-deco-montego-ldp-8010-8-fgd.jpg;https://luminadecoshop.ru/24924/podvesnaya-lyustra-lumina-deco-montego-ldp-8010-8-fgd.jpg;https://luminadecoshop.ru/25421/podvesnaya-lyustra-lumina-deco-montego-ldp-8010-8-fgd.jpg";15;5
"LDP 8013-4 F.GD";"Подвесная люстра Lumina Deco Berton LDP 8013-4 F.GD";Люстры;Современный;44040;золотой;белый;металл;ткань;золотой;"прозрачный, золотой";"Lumina Deco";E14;220-240;40;IP20;4;550;;550;480;"550 - 1300";BERTON;"https://luminadecoshop.ru/24928/podvesnaya-lyustra-lumina-deco-berton-ldp-8013-4-fgd.jpg;https://luminadecoshop.ru/24929/podvesnaya-lyustra-lumina-deco-berton-ldp-8013-4-fgd.jpg;https://luminadecoshop.ru/25812/podvesnaya-lyustra-lumina-deco-berton-ldp-8013-4-fgd.jpg";6;2
"LDW B007-1 CHR";"Бра Lumina Deco Rubi LDW B007-1 CHR";Бра;"Индустриальный, Лофт";12960;хром;хром;металл;металл;хром;;"Lumina Deco";E27;220-240;40;IP20;1;;180;200;260;"регулируемый угол наклона";RUBI;"https://luminadecoshop.ru/24934/bra-lumina-deco-rubi-ldw-b007-1-chr.jpg;https://luminadecoshop.ru/25612/bra-lumina-deco-rubi-ldw-b007-1-chr.jpg";2;2
"LDP 8011-12 F.GD";"Подвесная люстра Lumina Deco Donatti LDP 8011-12 F.GD";Люстры;"Современный, Классический";94200;золотой;прозрачный;металл;стекло;золотой;"прозрачный, золотой";"Lumina Deco";E14;220-240;40;IP20;12;600;;600;500;"500 - 900";;"https://luminadecoshop.ru/24942/podvesnaya-lyustra-lumina-deco-donatti-ldp-8011-12-fgd.jpg;https://luminadecoshop.ru/25813/podvesnaya-lyustra-lumina-deco-donatti-ldp-8011-12-fgd.jpg";"12 ";5
"LDP 8011-16 F.GD";"Подвесная люстра Lumina Deco Donatti LDP 8011-16 F.GD";Люстры;"Современный, Классический";116640;золотой;прозрачный;металл;стекло;золотой;"прозрачный, золотой";"Lumina Deco";E14;220-240;40;IP20;16;700;;700;600;"600 - 900";;"https://luminadecoshop.ru/24943/podvesnaya-lyustra-lumina-deco-donatti-ldp-8011-16-fgd.jpg;https://luminadecoshop.ru/25422/podvesnaya-lyustra-lumina-deco-donatti-ldp-8011-16-fgd.jpg";15;7
"LDP 7001-4 BK+MD";"Подвесной светильник Lumina Deco Torica LDP 7001-4 BK+MD";Люстры;Современный;25080;"черный, белый, бронза";белый;металл;стекло;черный;черный;"Lumina Deco";E27;220-240;"5 W LED";IP20;4;;150;350;600;;TORICA;"https://luminadecoshop.ru/24948/podvesnoj-svetilnik-lumina-deco-torica-ldp-7001-4-bkmd.jpg;https://luminadecoshop.ru/24949/podvesnoj-svetilnik-lumina-deco-torica-ldp-7001-4-bkmd.jpg;https://luminadecoshop.ru/25971/podvesnoj-svetilnik-lumina-deco-torica-ldp-7001-4-bkmd.jpg";5;18
"LDP 8012-6 F.GD";"Подвесная люстра Lumina Deco Manhattan LDP 8012-6 F.GD";Люстры;"Современный, Классический";72480;золотой;"золотой, прозрачный";"металл, стекло";стекло;золотой;"прозрачный, золотой";"Lumina Deco";E27;220-240;40;IP20;6;640;130;640;600;"650 - 1200";MANHATTAN;"https://luminadecoshop.ru/24955/podvesnaya-lyustra-lumina-deco-manhattan-ldp-8012-6-fgd.jpg;https://luminadecoshop.ru/25426/podvesnaya-lyustra-lumina-deco-manhattan-ldp-8012-6-fgd.jpg";"12 ";9
"LDP 8012-8 PR F.GD";"Подвесная люстра Lumina Deco Manhattan LDP 8012-8 PR F.GD";Люстры;"Современный, Классический";98880;золотой;"белый, прозрачный";"металл, стекло";стекло;золотой;"прозрачный, золотой";"Lumina Deco";E27;220-240;40;IP20;8;;130;580;780;"до 1000";MANHATTAN;"https://luminadecoshop.ru/24957/podvesnaya-lyustra-lumina-deco-manhattan-ldp-8012-8-pr-fgd.jpg;https://luminadecoshop.ru/25304/podvesnaya-lyustra-lumina-deco-manhattan-ldp-8012-8-pr-fgd.jpg";15;5
"LDP 1211-300 GD+WT";"Подвесной светильник Lumina Deco Lorento LDP 1211-300 GD+WT";Светильники;Современный;24480;"белый, бронза";"белый, бронза";"металл, стекло";"металл, стекло";бронза;"золотой, бронза";"Lumina Deco";E27;220-240;40;IP20;1;300;300;350;350;"400 - 1300";LORENTO;"https://luminadecoshop.ru/22391/podvesnoj-svetilnik-lumina-deco-lorento-ldp-1211-300-gdwt.jpg;https://luminadecoshop.ru/22451/podvesnoj-svetilnik-lumina-deco-lorento-ldp-1211-300-gdwt.jpg;https://luminadecoshop.ru/22482/podvesnoj-svetilnik-lumina-deco-lorento-ldp-1211-300-gdwt.jpg;https://luminadecoshop.ru/22525/podvesnoj-svetilnik-lumina-deco-lorento-ldp-1211-300-gdwt.jpg;https://luminadecoshop.ru/24964/podvesnoj-svetilnik-lumina-deco-lorento-ldp-1211-300-gdwt.jpg;https://luminadecoshop.ru/24965/podvesnoj-svetilnik-lumina-deco-lorento-ldp-1211-300-gdwt.jpg";3,5;4
"LDP 1211-200 GD+WT";"Подвесной светильник Lumina Deco Lorento LDP 1211-200 GD+WT";Светильники;Современный;17760;"белый, бронза";"белый, бронза";"металл, стекло";"металл, стекло";бронза;"золотой, бронза";"Lumina Deco";E27;220-240;40;IP20;1;200;200;250;250;"400 - 1300";LORENTO;"https://luminadecoshop.ru/22390/podvesnoj-svetilnik-lumina-deco-lorento-ldp-1211-200-gdwt.jpg;https://luminadecoshop.ru/22450/podvesnoj-svetilnik-lumina-deco-lorento-ldp-1211-200-gdwt.jpg;https://luminadecoshop.ru/22481/podvesnoj-svetilnik-lumina-deco-lorento-ldp-1211-200-gdwt.jpg;https://luminadecoshop.ru/22524/podvesnoj-svetilnik-lumina-deco-lorento-ldp-1211-200-gdwt.jpg;https://luminadecoshop.ru/24966/podvesnoj-svetilnik-lumina-deco-lorento-ldp-1211-200-gdwt.jpg;https://luminadecoshop.ru/24967/podvesnoj-svetilnik-lumina-deco-lorento-ldp-1211-200-gdwt.jpg";3;1
"LDW 8012-1W CHR";"Бра Lumina Deco Manhattan LDW 8012-1W CHR";Бра;"Современный, Классический";17880;хром;"белый, прозрачный";"металл, стекло";стекло;хром;;"Lumina Deco";E27;220-240;40;IP20;1;130;130;250;320;;MANHATTAN;"https://luminadecoshop.ru/24972/bra-lumina-deco-manhattan-ldw-8012-1w-chr.jpg;https://luminadecoshop.ru/25423/bra-lumina-deco-manhattan-ldw-8012-1w-chr.jpg";2,5;11
"LDW 8012-1W F.GD";"Бра Lumina Deco Manhattan LDW 8012-1W F.GD";Бра;"Современный, Классический";17880;золотой;"белый, прозрачный";"металл, стекло";стекло;золотой;;"Lumina Deco";E27;220-240;40;IP20;1;130;130;250;320;;MANHATTAN;"https://luminadecoshop.ru/24973/bra-lumina-deco-manhattan-ldw-8012-1w-fgd.jpg;https://luminadecoshop.ru/25424/bra-lumina-deco-manhattan-ldw-8012-1w-fgd.jpg";2,5;24
"LDW 8044-1 AMB";"Бра Lumina Deco Rubina LDW 8044-1 AMB";Бра;Современный;29040;"прозрачный, янтарный";янтарный;"хрусталь, металл, стекло";стекло;хром;;"Lumina Deco";G4;220-240;20;IP20;4;;;300;150;;RUBINA;https://luminadecoshop.ru/24288/bra-lumina-deco-rubina-ldw-8044-1-amb.jpg;"4 ";5
"LDP 7006-9 MD";"Подвесной светильник Lumina Deco Gala LDP 7006-9 MD";Люстры;Современный;32640;"янтарный, бронза";янтарный;"металл, стекло";стекло;бронза;бронза;"Lumina Deco";E27;220-240;40;IP20;9;600;130;600;500;"500 - 900";GALA;"https://luminadecoshop.ru/24977/podvesnoj-svetilnik-lumina-deco-gala-ldp-7006-9-md.jpg;https://luminadecoshop.ru/24978/podvesnoj-svetilnik-lumina-deco-gala-ldp-7006-9-md.jpg;https://luminadecoshop.ru/24979/podvesnoj-svetilnik-lumina-deco-gala-ldp-7006-9-md.jpg;https://luminadecoshop.ru/25226/podvesnoj-svetilnik-lumina-deco-gala-ldp-7006-9-md.jpg";8;2
"LDP 7003-8 MD";"Подвесной светильник Lumina Deco Morretti LDP 7003-8 MD";Люстры;"Современный, Лофт";52800;"янтарный, бронза";прозрачный;"металл, стекло";стекло;бронза;янтарный;"Lumina Deco";E27;220-240;40;IP20;9;;160;400;350;"400 - 1300";MORETTI;"https://luminadecoshop.ru/23269/podvesnoj-svetilnik-lumina-deco-morretti-ldp-7003-8-md.jpg;https://luminadecoshop.ru/24984/podvesnoj-svetilnik-lumina-deco-morretti-ldp-7003-8-md.jpg;https://luminadecoshop.ru/24985/podvesnoj-svetilnik-lumina-deco-morretti-ldp-7003-8-md.jpg";8;2
"LDW 6001-2 BK";"Бра Lumina Deco Zodiak LDW 6001-2 BK";Бра;"Современный, Лофт";9720;черный;"темно серый";металл;стекло;черный;;"Lumina Deco";E27;220-240;40;IP20;2;;130;180;;;;"https://luminadecoshop.ru/28263/bra-lumina-deco-zodiak-ldw-6001-2-bk.jpg;https://luminadecoshop.ru/28318/bra-lumina-deco-zodiak-ldw-6001-2-bk.jpg;https://luminadecoshop.ru/28319/bra-lumina-deco-zodiak-ldw-6001-2-bk.jpg";2;7
"LDF 5530 F.GD+BK";"Торшер Lumina Deco Milari LDF 5530 F.GD+BK";Торшеры;Современный;35880;"черный, золотой";"черный, золотой";металл;ткань;;прозрачный;"Lumina Deco";E27;220-240;40;IP20;1;;400;400;1560;;MILARI;"https://luminadecoshop.ru/24989/torsher-lumina-deco-milari-ldf-5530-fgdbk.jpg;https://luminadecoshop.ru/24990/torsher-lumina-deco-milari-ldf-5530-fgdbk.jpg;https://luminadecoshop.ru/25329/torsher-lumina-deco-milari-ldf-5530-fgdbk.jpg";8;2
